movie_ID;num_critic_for_reviews;picture_type;duration;director_facebook_likes;actor_1_facebook_likes;actor_2_facebook_likes;actor_3_facebook_likes;movie_facebook_likes;num_voted_users;language;num_user_for_reviews;budget;origin_country;title_year;movie_rating;aspect_ratio;countries_launched_in;content_rating;gross
1464;1.0;Color;92.0;5.0;0.0;0;0;0;66414.0;English;10.0;80600082.24;USA;1996;5.2;2.39;1.0;PG;33357476.0
1465;76.0;Color;135.0;332.0;0.0;0;0;0;34597.0;English;206.0;50978286.63;USA;1996;6.2;1.89;18.0;PG;49994804.0
1466;221.0;Color;75.0;710.0;30817.0;1453;602;0;1489.0;English;320.0;22385348.5;USA;2004;3.6;1.89;;R;19781879.0
1467;600.0;Color;125.0;541.0;920.0;890;409;0;164300.0;English;1018.0;304606764.0;USA;1997;3.7;2.39;1.0;PG-13;107285004.0
1468;;Color;110.0;;886.0;650;595;0;117217.0;English;582.0;55708337.0;USA;1998;7.1;2.39;16.0;PG-13;70001065.0
1469;109.0;Color;135.0;1062.0;5783.0;138;148;34040;183663.0;English;117.0;103691.2385;USA;2013;8.1;1.89;93.0;R;85433.0
1470;163.0;Color;111.0;232.0;763.0;3013;1408;1507;47121.0;English;180.0;1039848.401;USA;1999;5.2;1.89;;R;13491653.0
1471;2.0;Color;79.0;;395.0;0;0;169;20144.0;English;47.0;1353224.881;UK;1998;4.4;2.39;23.0;R;4777007.0
1472;251.0;Color;160.0;19874.0;10883.0;607;370;0;22.0;English;1347.0;201721413.7;USA;2006;8.6;1.89;35.0;PG-13;70271310.04
1473;76.0;Color;104.0;0.0;910.0;700;659;0;49913.0;English;357.0;70502488.45;USA;1995;5.1;1.89;12.0;PG-13;60786269.0
1474;1.0;Color;88.0;246.0;451.0;0;0;1104;82232.0;English;212.0;12282238.83;USA;2001;3.6;1.89;18.0;R;12181484.0
1475;69.0;Color;86.0;89.0;986.0;713;511;0;202209.0;English;48.0;4714816.0;USA;2014;4.7;2.39;32.0;R;17314483.0
1476;1.0;Color;117.0;417.0;13198.0;11778;356;0;12186.0;English;36.0;102867359.2;USA;1995;5.9;2.39;12.0;PG-13;32885565.0
1477;763.0;Color;118.0;0.0;0.0;835;1314;11580;22.0;English;403.0;51958718.33;USA;2014;6.8;1.89;1.0;PG-13;70492685.0
1478;590.0;Color;97.0;63.0;852.0;578;525;5000;7900.0;English;571.0;40485576.0;USA;2009;7.1;1.89;11.0;G;104374107.0
1479;253.0;Color;150.0;51.0;0.0;339;448;81371;128387.0;English;199.0;26914545.07;USA;2016;7.8;2.39;48.0;PG;21483154.0
1480;362.0;Color;107.0;0.0;;689;546;21028;320683.0;English;271.0;122844851.0;USA;2003;7.7;2.39;4.0;R;43772381.89
1481;307.0;Color;91.0;37.0;353.0;358;347;17494;32642.0;English;273.0;66787612.03;USA;2015;4.6;2.39;38.0;R;34334256.0
1482;546.0;Color;91.0;0.0;16782.0;0;536;1348;10741.0;English;214.0;89558962.79;USA;1995;5.0;1.89;30.0;R;55585389.0
1483;148.0;Black and White;127.0;13000.0;40000.0;13000;940;0;56946.0;English;420.0;3202876.0;USA;1994;7.9;2.39;29.0;R;5887457.0
1484;646.0;Color;124.0;0.0;0.0;0;0;0;5613.0;English;601.0;19467829.14;USA;2000;5.4;1.89;9.0;PG-13;89138076.0
1485;112.0;Color;137.0;649.0;0.0;548;521;12134;26581.0;English;171.0;42631604.07;USA;1995;6.7;1.89;8.0;R;26616590.0
1486;152.0;Color;75.0;21.0;966.0;958;241;0;28429.0;English;1.0;23664017.3;USA;2008;6.8;1.89;14.0;R;12055108.0
1487;763.0;Color;130.0;175.0;3108.0;1570;1695;0;50227.0;English;298.0;63909307.11;USA;1999;7.5;2.39;35.0;PG;75597042.0
1488;1.0;Color;100.0;14.0;0.0;0;0;0;10985.0;English;1.0;25750357.47;;1972;4.9;1.89;15.0;R;12200000.0
1489;176.0;Color;137.0;75.0;20984.0;1121;829;995;79340.0;English;414.0;20329483.54;USA;2005;5.7;1.89;72.0;PG;30013346.0
1490;;Color;106.0;14.0;0.0;0;0;961;22.0;English;348.0;80853982.96;USA;2000;5.7;2.39;1.0;R;17473245.0
1491;450.0;Color;139.0;719.0;873.0;791;533;126894;22.0;English;600.0;36788205.21;Others;1999;9.2;2.39;1.0;R;14677654.0
1492;536.0;Color;116.0;0.0;8000.0;3000;995;0;5473.0;English;750.0;122626387.0;USA;1999;5.5;1.89;1.0;PG-13;152149590.0
1493;607.0;Color;123.0;259.0;57745.0;15895;15569;127937;142115.0;English;775.0;267624432.4;USA;2015;5.1;2.39;32.0;NC-17;127997349.0
1494;275.0;Color;95.0;62.0;17294.0;772;826;0;228025.0;English;152.0;52756.4868;USA;2010;6.4;1.89;2.0;PG;23527955.0
1495;56.0;Color;130.0;0.0;42095.0;1439;907;0;29290.0;English;428.0;1065376.212;USA;2012;7.2;2.39;1.0;R;819939.0
1496;414.0;Color;132.0;0.0;0.0;0;0;6912;2877.0;Others;328.0;1715763.073;USA;1999;7.2;1.89;35.0;R;499263.0
1497;68.0;Color;140.0;473.0;18000.0;822;294;3000;59597.0;English;279.0;110230740.0;USA;1998;7.3;1.89;24.0;R;44484065.0
1498;358.0;Black and White;;0.0;0.0;211;229;42464;9017.0;English;275.0;174696912.2;USA;1999;5.2;1.89;14.0;PG;47307550.0
1499;263.0;Color;100.0;6378.0;0.0;0;0;0;135071.0;French;135.0;24068483.5;USA;2008;7.9;2.39;36.0;R;15081783.0
1500;292.0;Color;127.0;235.0;0.0;818;774;0;120523.0;English;347.0;156072824.6;USA;1999;5.9;1.89;47.0;PG-13;68473360.0
1501;1.0;Color;70.0;0.0;523.0;0;10;1106;1311319.0;English;1.0;9392870.831;USA;2005;5.4;1.89;74.0;R;17848322.0
1502;117.0;Color;244.0;0.0;3048.0;1016;1203;0;114364.0;English;166.0;32327823.13;USA;1961;8.6;1.89;70.0;PG;21500000.0
1503;151.0;Color;93.0;291.0;566.0;0;0;0;6095.0;English;32.0;183667.1703;USA;2004;5.9;1.89;26.0;R;197148.0
1504;12.0;Color;87.0;26.0;386.0;261;250;1146;122582.0;English;20.0;77922.46456;USA;2002;3.5;2.39;1.0;R;549632.0
1505;14.0;Black and White;123.0;5.0;556.0;475;338;331;51003.0;English;35.0;12668208.0;USA;1993;5.9;2.39;21.0;R;18272447.0
1506;60.0;Color;94.0;0.0;21056.0;743;464;995;228887.0;English;236.0;22239902.3;USA;2009;3.5;2.39;71.0;R;14967182.0
1507;115.0;Color;109.0;31.0;0.0;572;285;766;20895.0;English;206.0;85094301.09;UK;1989;2.9;2.39;24.0;G;25590119.0
1508;96.0;Color;84.0;119.0;;982;918;673;106589.0;English;237.0;74106255.0;Australia;1998;5.5;1.89;42.0;R;17411331.0
1509;1.0;Color;76.0;789.0;28548.0;26785;22936;0;106635.0;English;1.0;63206588.37;USA;2004;4.9;1.89;52.0;PG-13;20991497.0
1510;179.0;Color;94.0;64.0;32929.0;1391;177;15150;173848.0;English;63.0;19646011.46;USA;2013;7.8;1.89;58.0;R;8855646.0
1511;373.0;Color;108.0;320.0;17661.0;1016;1286;23615;113663.0;English;816.0;260173489.0;USA;2015;5.9;2.39;32.0;PG-13;163192114.0
1512;1.0;Color;75.0;0.0;784.0;468;211;1258;303970.0;English;48.0;256541.3925;USA;2005;5.5;1.89;80.0;R;4613815.0
1513;283.0;Color;124.0;26.0;0.0;0;0;0;22.0;French;125.0;6817280.072;UK;2007;7.3;1.89;1.0;R;3950029.0
1514;87.0;Color;142.0;11.0;0.0;0;0;610;162194.0;French;1.0;563055.4465;Others;2008;7.0;1.89;83.0;R;195888.0
1515;33.0;Color;84.0;19.0;665.0;0;814;0;32714.0;English;198.0;16163982.58;USA;1997;5.2;1.89;10.0;R;3071947.0
1516;244.0;Color;109.0;549.0;879.0;757;724;0;52721.0;English;1313.0;203442984.6;USA;2004;5.6;2.39;38.0;PG-13;80281096.0
1517;273.0;Color;84.0;;3470.0;692;369;43346;326547.0;English;408.0;101841545.8;USA;1997;6.0;2.39;85.0;PG-13;55942830.0
1518;299.0;Color;104.0;0.0;0.0;843;0;76943;152943.0;English;100.0;1636997.959;USA;2000;4.8;2.39;24.0;R;7268659.0
1519;30.0;Color;98.0;23.0;;1000;982;0;17373.0;English;81.0;33653077.0;USA;1991;6.0;1.89;17.0;R;7434726.0
1520;98.0;Color;82.0;;531.0;309;155;0;44864.0;English;88.0;84738.2213;;2007;6.3;2.39;23.0;R;173066.0
1521;68.0;Color;93.0;0.0;744.0;837;813;1318;12383.0;English;90.0;16887723.24;USA;2002;2.6;2.39;13.0;R;31526393.0
1522;122.0;Color;88.0;50.0;691.0;569;441;988;2881.0;English;394.0;39328308.0;USA;2003;4.9;1.89;3.0;PG;75817994.0
1523;30.0;Color;;19030.0;18504.0;612;622;975;148280.0;English;;152579.5344;USA;1991;7.7;1.89;;R;695229.0
1524;168.0;Color;107.0;143.0;193.0;0;0;18893;120576.0;English;390.0;745572.827;USA;2007;8.3;2.39;6.0;R;12995673.0
1525;297.0;Color;108.0;0.0;1000.0;562;458;15000;201218.0;English;279.0;73594655.0;USA;2015;7.1;2.39;80.0;R;43771291.0
1526;404.0;Color;129.0;0.0;2694.0;0;0;3917;86646.0;English;288.0;13986623.83;USA;2011;6.9;2.39;16.0;PG-13;75754670.0
1527;286.0;Color;128.0;609.0;18087.0;1436;963;0;4094.0;English;434.0;24816558.46;USA;2003;5.4;2.39;5.0;R;55808744.0
1528;742.0;Color;92.0;10.0;36620.0;1007;1030;0;281607.0;English;747.0;26829545.92;USA;2016;5.0;1.89;33.0;PG;85884815.0
1529;156.0;Color;;0.0;376.0;366;649;0;5697.0;English;194.0;73789130.56;Others;2009;6.0;1.89;34.0;R;27669413.0
1530;118.0;Color;103.0;23.0;0.0;5;10;0;86247.0;English;17.0;8981549.316;USA;2013;6.5;1.89;14.0;R;4234040.0
1531;412.0;Color;70.0;134.0;20889.0;16501;568;0;33392.0;English;559.0;300788372.9;USA;2014;1.8;2.39;28.0;NC-17;74158157.0
1532;311.0;Color;124.0;0.0;0.0;15463;792;0;7352.0;English;635.0;46717128.24;USA;2009;6.3;2.39;2.0;PG;37899638.0
1533;389.0;;144.0;1671.0;1343.0;147;226;0;58068.0;English;734.0;38311515.46;USA;2004;9.3;1.89;;R;24530513.0
1534;308.0;Color;90.0;0.0;0.0;283;0;23833;102475.0;English;13.0;4132470.039;USA;2015;7.5;1.89;40.0;R;5359774.0
1535;38.0;Color;127.0;0.0;1023.0;764;1;302;181044.0;French;28.0;18452.20107;USA;1964;7.4;1.89;60.0;R;26893.0
1536;100.0;Color;104.0;230.0;6717.0;918;235;1526;44790.0;English;189.0;467237.632;USA;2009;3.5;1.89;1.0;R;766487.0
1537;106.0;Color;137.0;102.0;2000.0;973;877;701;20201.0;English;267.0;52568378.0;USA;2004;6.0;2.39;42.0;PG-13;22406362.0
1538;1.0;Color;99.0;46.0;0.0;853;1150;0;90677.0;English;195.0;39564383.74;USA;1989;1.6;2.39;6.0;G;27141959.0
1539;728.0;Color;101.0;0.0;78638.0;6775;1110;0;22857.0;English;636.0;141477806.0;USA;2000;4.8;1.89;5.0;PG-13;72218743.45
1540;61.0;Color;124.0;212.0;1000.0;903;810;1000;209326.0;English;169.0;3414880.0;USA;1995;5.6;2.39;91.0;R;11000000.0
1541;232.0;Color;149.0;695.0;150.0;26;16;26996;15358.0;Dutch;318.0;337051.8249;USA;2006;7.5;2.39;3.0;R;2208939.0
1542;1.0;Color;90.0;58.0;0.0;202;373;0;212737.0;English;248.0;34187858.83;USA;1990;2.2;1.89;28.0;PG-13;35927406.0
1543;759.0;Color;107.0;0.0;19988.0;23;0;49017;313744.0;English;643.0;41160944.61;USA;1996;8.4;1.89;91.0;PG-13;71897215.0
1544;415.0;Color;97.0;0.0;727.0;613;616;39717;83786.0;English;226.0;302633.7147;USA;2002;5.1;2.39;15.0;R;131175.0
1545;400.0;Color;37.0;0.0;0.0;0;0;0;289481.0;English;512.0;557355986.2;UK;1988;3.6;1.89;77.0;NC-17;140015224.0
1546;280.0;Black and White;37.0;723.0;15748.0;0;818;0;27020.0;English;242.0;44961652.14;USA;2012;7.1;1.89;20.0;R;10214647.0
1547;263.0;Color;123.0;909.0;909.0;203;184;0;120084.0;English;429.0;38308682.0;USA;2007;8.0;1.89;9.0;R;24530513.0
1548;148.0;Color;114.0;59.0;49000.0;702;403;18000;161720.0;English;364.0;119393681.0;USA;2007;7.5;1.89;13.0;PG;31655091.0
1549;1.0;Color;101.0;0.0;23105.0;1000;906;0;92842.0;English;47.0;47966434.1;USA;1985;6.5;1.89;50.0;;17518220.0
1550;148.0;Color;107.0;488.0;8520.0;780;675;0;483815.0;English;55.0;15323.57641;USA;2012;5.7;2.39;53.0;R;54734.0
1551;201.0;Color;101.0;1384.0;0.0;0;0;19585;379841.0;French;296.0;539348.2695;UK;1999;7.9;2.39;42.0;R;753501.0
1552;1.0;Color;70.0;0.0;258.0;0;0;450;29621.0;English;1.0;1091523.715;USA;1988;7.9;2.39;13.0;R;669276.0
1553;104.0;Black and White;82.0;102.0;148.0;0;0;1024;565341.0;English;275.0;28141323.36;USA;1988;4.6;1.89;64.0;R;22168359.0
1554;198.0;Color;127.0;0.0;1789.0;1610;1281;10733;402945.0;English;413.0;11997444.14;UK;1995;6.4;1.89;34.0;R;2840417.0
1555;693.0;Color;99.0;20.0;;0;131;0;40967.0;English;;71563845.96;USA;1986;6.1;2.39;10.0;PG-13;105444419.0
1556;315.0;Color;83.0;0.0;948.0;830;496;0;189413.0;English;429.0;12939646.81;USA;1974;7.6;1.89;27.0;R;25244700.0
1557;447.0;Color;101.0;757.0;31821.0;13238;1207;25428;100937.0;English;413.0;66449299.52;USA;2010;7.4;2.39;5.0;PG-13;83813460.0
1558;338.0;Color;184.0;225.0;10400.0;15685;1144;0;22.0;Dutch;590.0;15022809.44;USA;2008;7.6;2.39;4.0;R;3904982.0
1559;110.0;Color;80.0;0.0;770.0;133;54;0;138014.0;English;173.0;4004961.087;USA;2006;6.0;1.89;34.0;R;5204007.0
1560;54.0;Color;103.0;43.0;1189.0;1108;870;717;48790.0;English;100.0;6400336.8;USA;2004;5.5;1.89;14.0;R;19118247.0
1561;89.0;Color;109.0;583.0;783.0;38;29;0;189855.0;English;98.0;171276.4263;USA;2002;7.8;1.89;88.0;R;768045.0
1562;11.0;Color;72.0;0.0;913.0;847;457;0;191437.0;English;20.0;17540089.5;;2003;3.5;1.89;70.0;R;13922211.0
1563;122.0;Color;121.0;0.0;0.0;1108;986;738;68380.0;English;198.0;25232943.86;USA;1998;6.5;1.89;9.0;R;18761993.0
1564;180.0;Color;101.0;30.0;14000.0;119;92;0;31532.0;English;226.0;5076550.706;USA;2003;7.5;1.89;1.0;R;6003587.0
1565;1.0;Color;;450.0;0.0;0;333;0;4861.0;English;287.0;18492168.84;USA;1998;1.6;1.89;15.0;R;40066497.0
1566;16.0;Color;137.0;11.0;1004.0;626;187;297;231034.0;English;40.0;1601150.186;USA;1996;6.7;1.89;4.0;R;1508689.0
1567;1.0;Color;119.0;0.0;0.0;0;0;0;95837.0;Cantonese;1.0;47703641.68;USA;1982;6.7;2.39;48.0;R;39100956.0
1568;51.0;Color;86.0;8.0;13773.0;1007;342;2128;29150.0;English;146.0;71605387.8;USA;1987;5.7;1.89;17.0;R;53715611.0
1569;41.0;Color;66.0;590.0;523.0;330;354;0;14621.0;English;379.0;1127717.592;USA;1999;7.3;2.39;7.0;R;17508936.0
1570;313.0;Color;132.0;0.0;49000.0;1000;957;0;43451.0;English;362.0;222290589.0;USA;1999;6.8;2.39;18.0;PG;58220776.0
1571;450.0;Color;175.0;22880.0;12542.0;0;0;62375;299101.0;English;365.0;87524640.3;USA;2016;7.4;2.39;30.0;R;72306065.0
1572;120.0;Color;137.0;0.0;0.0;0;0;0;261403.0;English;200.0;80153948.12;USA;2012;6.1;1.89;91.0;R;18306166.0
1573;120.0;Color;105.0;37.0;26400.0;954;890;942;92792.0;English;133.0;6050940.731;USA;2006;6.5;2.39;26.0;R;10996440.0
1574;169.0;Color;103.0;221.0;571.0;402;410;0;84527.0;English;232.0;7510945.095;Others;2005;7.4;1.89;24.0;R;1900725.0
1575;209.0;Color;151.0;238.0;;0;0;0;36413.0;English;1024.0;126370877.6;USA;1992;8.3;2.39;35.0;R;51396940.55
1576;;Color;85.0;121.0;166.0;145;67;0;28697.0;Others;395.0;713606.2177;UK;1998;8.1;1.89;22.0;R;6165429.0
1577;636.0;Color;145.0;543.0;9117.0;0;419;0;142416.0;English;698.0;206049315.7;USA;1990;7.5;1.89;24.0;PG-13;153620822.0
1578;473.0;Color;85.0;84.0;0.0;0;0;1251;107275.0;English;509.0;207486315.8;USA;1998;4.8;2.39;71.0;PG-13;117559438.0
1579;56.0;Color;139.0;17000.0;554.0;382;94;0;114792.0;English;;143258216.0;USA;1993;7.2;1.89;1.0;PG;32000000.0
1580;70.0;Color;122.0;260.0;165.0;345;309;0;49494.0;English;133.0;59955373.04;USA;2007;5.6;1.89;3.0;R;13763130.0
1581;113.0;Color;95.0;47.0;0.0;699;88;383;42100.0;English;522.0;32895939.03;USA;2002;3.7;1.89;44.0;R;12801190.0
1582;489.0;Color;46.0;340.0;3077.0;1557;520;0;22.0;English;3988.0;149840980.3;USA;2011;7.2;2.39;19.0;PG-13;80034563.67
1583;402.0;Color;82.0;0.0;21241.0;3606;1595;0;50883.0;English;579.0;148967301.6;UK;2000;3.3;1.89;12.0;PG-13;60407145.56
1584;410.0;Color;92.0;0.0;0.0;0;0;18874;47728.0;English;140.0;10031628.97;USA;2005;7.8;1.89;12.0;R;3219029.0
1585;337.0;Color;124.0;1354.0;0.0;21;62;0;137847.0;English;225.0;127260282.4;USA;1976;5.6;1.89;33.0;NC-17;55500654.45
1586;79.0;Color;96.0;130.0;1333.0;1213;622;205;240751.0;English;31.0;334220.8847;USA;2007;6.5;1.89;42.0;R;396035.0
1587;1.0;Color;70.0;302.0;53999.0;15909;2636;0;248583.0;English;620.0;188308742.4;USA;2009;8.1;2.39;99.0;PG-13;51676606.0
1588;132.0;;119.0;0.0;908.0;988;727;12111;122390.0;English;230.0;343331.3873;USA;2005;6.8;1.89;65.0;R;7458269.0
1589;254.0;Color;;68.0;1032.0;609;558;6094;77378.0;English;494.0;196815133.3;USA;2002;7.0;1.89;34.0;R;60060455.48
1590;11.0;Color;114.0;9.0;159.0;143;86;81;24908.0;English;28.0;1045191.0;USA;1993;7.2;2.39;1.0;R;1001437.0
1591;759.0;Color;99.0;1158.0;44650.0;5392;1598;18806;231950.0;English;1465.0;165621896.4;USA;2016;8.0;1.89;18.0;PG;143492840.0
1592;1.0;Color;151.0;123.0;11000.0;761;795;0;107227.0;English;1.0;21058754.29;USA;2007;7.1;1.89;20.0;R;4426297.0
1593;361.0;Color;77.0;0.0;0.0;0;0;29707;55887.0;English;204.0;8437522.462;USA;1979;8.4;2.39;1.0;R;13782838.0
1594;523.0;Color;90.0;202.0;1014.0;167;23;0;89542.0;English;422.0;75217446.89;USA;2009;5.5;1.89;13.0;PG;82226474.0
1595;133.0;Color;95.0;32.0;2114.0;2126;529;0;61123.0;English;74.0;16562827.55;USA;2011;6.4;2.39;40.0;R;6923891.0
1596;680.0;Color;80.0;693.0;30107.0;636;613;25000;22.0;English;852.0;196660549.7;USA;2008;6.7;1.89;1.0;PG-13;100450049.9
1597;309.0;Color;98.0;237.0;28299.0;1282;732;8285;69173.0;English;393.0;65230584.11;USA;1989;8.0;1.89;1.0;R;15047419.0
1598;92.0;Color;120.0;0.0;25365.0;270;65;0;10071.0;English;385.0;34821034.28;USA;1984;7.9;1.89;31.0;PG-13;76270454.0
1599;713.0;Color;107.0;295.0;18263.0;16680;6720;18894;1414.0;English;749.0;122472448.3;USA;1986;7.8;1.89;27.0;PG-13;105264608.0
1600;254.0;Color;120.0;498.0;19974.0;14691;2652;32113;3119.0;English;189.0;134027739.4;USA;2014;7.2;1.89;12.0;PG-13;32357532.0
1601;95.0;Color;100.0;19.0;624.0;489;433;0;22.0;English;102.0;9511034.0;USA;2010;6.3;2.39;19.0;R;5664251.0
1602;54.0;Color;132.0;0.0;23071.0;23071;571;62535;33039.0;English;504.0;97659975.83;USA;2004;6.4;1.89;1.0;PG-13;78031620.0
1603;251.0;;82.0;142.0;2402.0;1077;672;0;17328.0;English;315.0;48881248.88;USA;2014;4.4;1.89;16.0;PG-13;40168080.0
1604;212.0;Color;68.0;71.0;8598.0;945;654;0;19170.0;English;234.0;51603604.79;USA;2012;3.6;1.89;1.0;R;10539414.0
1605;347.0;Color;154.0;380.0;10000.0;956;445;0;62368.0;English;928.0;347510588.0;USA;2003;7.7;1.89;12.0;PG-13;111110575.0
1606;86.0;Color;142.0;0.0;16003.0;964;1104;0;340795.0;English;467.0;76132378.94;USA;1997;7.0;1.89;48.0;PG-13;45856732.0
1607;153.0;Color;149.0;213.0;0.0;954;778;8509;19109.0;English;592.0;15844110.68;USA;1997;8.3;2.39;10.0;R;78120196.0
1608;610.0;Color;120.0;18.0;0.0;1013;995;0;17680.0;English;236.0;129892081.5;USA;1992;6.6;2.39;1.0;PG;75668883.17
1609;651.0;Color;79.0;0.0;15112.0;630;451;26480;5172.0;English;791.0;142661638.4;USA;2001;6.9;2.39;26.0;Approved;143618384.0
1610;764.0;Color;86.0;28.0;2233.0;1002;1001;0;240904.0;English;437.0;233831226.6;USA;2009;6.5;2.39;67.0;PG-13;72266692.09
1611;54.0;Color;;49.0;680.0;503;104;874;16065.0;English;92.0;5288747.503;USA;2006;6.0;1.89;38.0;PG-13;21160089.0
1612;476.0;Color;118.0;116.0;10000.0;1371;1140;70106;146227.0;English;853.0;144874416.0;USA;2015;8.9;2.39;48.0;R;176740650.0
1613;214.0;Color;107.0;526.0;0.0;0;0;0;118503.0;English;357.0;134073.0774;USA;1975;5.0;1.89;11.0;R;8025872.0
1614;135.0;Color;75.0;0.0;0.0;0;293;0;169914.0;English;447.0;4347106.13;USA;2009;1.6;2.39;74.0;R;14174654.0
1615;47.0;Color;101.0;0.0;854.0;643;158;812;71974.0;English;140.0;35094193.0;USA;1994;4.4;1.89;4.0;R;38590500.0
1616;101.0;Color;99.0;54.0;;489;398;817;14473.0;English;139.0;21460893.0;USA;2004;5.9;2.39;8.0;R;8712564.0
1617;232.0;Color;99.0;101.0;1000.0;422;327;0;21498.0;English;273.0;42111589.0;;2007;5.9;2.39;36.0;R;15071514.0
1618;42.0;Color;91.0;10.0;484.0;180;97;351;35241.0;Others;11.0;11593490.74;UK;2005;1.6;2.39;17.0;R;7070459.0
1619;305.0;Color;91.0;349.0;21381.0;14282;1104;17830;32049.0;English;295.0;19922922.1;USA;2010;6.4;2.39;59.0;R;32416109.0
1620;1.0;Color;132.0;68.0;1000.0;173;186;0;10120.0;English;214.0;44474783.5;USA;1998;5.6;2.39;46.0;G;28165882.0
1621;156.0;Color;99.0;212.0;576.0;358;182;12000;58096.0;English;;83551887.0;USA;2014;4.2;1.89;38.0;R;18821279.0
1622;614.0;;78.0;13.0;12857.0;22418;14484;0;79916.0;English;534.0;313999649.5;USA;2008;5.7;2.39;27.0;PG;160762022.0
1623;51.0;Color;103.0;0.0;0.0;695;675;0;236395.0;English;327.0;70593485.29;USA;2006;4.9;1.89;73.0;PG-13;60786269.0
1624;408.0;;133.0;0.0;0.0;0;0;23018;55211.0;French;67.0;13736205.89;UK;2000;6.7;1.89;43.0;R;6594136.0
1625;1.0;Color;106.0;39.0;21596.0;757;691;0;243391.0;English;48.0;;USA;1991;5.2;1.89;54.0;PG-13;24049743.99
1626;105.0;Color;105.0;0.0;31033.0;700;42;0;76388.0;English;77.0;5222747.149;USA;2009;6.8;1.89;24.0;R;4040588.0
1627;1.0;Color;59.0;2.0;845.0;910;882;253;16931.0;English;104.0;20055817.67;USA;2008;1.6;2.39;35.0;R;7382993.0
1628;1.0;Color;128.0;78.0;639.0;68;10;0;243124.0;English;396.0;12730312.57;USA;1999;7.6;2.39;80.0;R;12831121.0
1629;7.0;Color;102.0;6.0;72.0;87;76;0;131086.0;French;8.0;1260369.346;USA;2005;5.9;1.89;47.0;R;1391770.0
1630;760.0;Color;155.0;0.0;12246.0;978;630;4769;83165.0;English;269.0;13984580.68;USA;1985;7.5;2.39;24.0;PG-13;70001698.0
1631;1.0;Color;108.0;26.0;1146.0;799;544;0;73016.0;French;28.0;2979143.239;USA;1999;4.6;2.39;15.0;R;17382982.0
1632;24.0;Color;84.0;581.0;918.0;584;485;0;4866.0;English;26.0;103080.9218;USA;2006;6.0;1.89;1.0;R;194568.0
1633;488.0;Color;138.0;91.0;8192.0;0;0;0;25804.0;English;854.0;28289324.16;USA;1981;6.8;2.39;38.0;PG-13;117541000.0
1634;581.0;;101.0;0.0;0.0;0;469;0;16832.0;English;587.0;75881625.73;USA;1994;6.7;2.39;6.0;PG-13;72077000.0
1635;763.0;Color;89.0;652.0;1099.0;540;550;0;22.0;English;347.0;1099914.934;USA;1996;6.8;1.89;1.0;R;68525609.0
1636;173.0;Color;135.0;2311.0;44603.0;964;584;0;139731.0;English;248.0;15079460.22;USA;1998;6.6;1.89;66.0;R;18653746.0
1637;34.0;Color;98.0;37.0;607.0;664;353;248;21102.0;English;29.0;4044941.143;USA;2004;3.8;2.39;14.0;R;5654777.0
1638;114.0;Color;103.0;0.0;917.0;0;0;1416;197716.0;English;247.0;51027652.41;USA;1981;3.6;2.39;28.0;R;14344528.13
1639;233.0;Color;97.0;415.0;625.0;522;412;0;22.0;English;369.0;40390026.89;USA;2004;7.2;1.89;46.0;PG-13;32774834.0
1640;235.0;Color;111.0;586.0;4364.0;933;694;0;183756.0;English;342.0;36365760.63;USA;2002;8.1;1.89;56.0;PG;47456450.0
1641;;Color;83.0;79.0;1000.0;0;0;0;30076.0;English;126.0;1012185.751;USA;2015;8.6;1.89;27.0;R;258113.0
1642;;Color;94.0;;0.0;0;0;853;255472.0;French;18.0;309356.3183;Others;2009;5.5;2.39;88.0;R;190666.0
1643;540.0;Color;102.0;0.0;1000.0;768;352;18388;59022.0;English;1380.0;369680899.9;USA;2010;4.1;1.89;6.0;PG;131564731.0
1644;148.0;Color;130.0;20.0;17.0;7;0;16675;66610.0;French;208.0;1884253.699;UK;2004;9.2;1.89;23.0;R;1050445.0
1645;245.0;Color;95.0;3.0;881.0;739;720;12041;87331.0;English;325.0;61935140.82;USA;2002;6.9;1.89;13.0;PG;50807639.0
1646;57.0;Color;116.0;0.0;29287.0;21969;7164;0;22.0;English;248.0;39808605.42;USA;1984;8.9;2.39;21.0;R;25625110.0
1647;110.0;Color;105.0;12000.0;12000.0;664;643;0;20922.0;English;192.0;278546549.0;;1984;6.6;2.39;15.0;PG-13;76401477.71
1648;28.0;Color;120.0;0.0;116.0;728;716;362;90237.0;English;34.0;622989.1776;USA;1996;6.8;1.89;40.0;R;5731103.0
1649;126.0;Color;101.0;;1013.0;710;702;1852;22.0;English;353.0;101865794.6;USA;2008;5.8;2.39;48.0;PG-13;46013539.15
1650;466.0;Color;93.0;113.0;275.0;150;113;20000;35672.0;English;548.0;198898107.0;USA;2015;6.8;1.89;18.0;PG;123070338.0
1651;616.0;;164.0;20311.0;16336.0;13875;13909;53351;71549.0;English;1853.0;274098662.7;USA;2011;8.9;2.39;3.0;;120523073.0
1652;154.0;Color;100.0;153.0;1114.0;730;428;0;274255.0;Others;77.0;865732.8299;USA;2008;7.0;1.89;84.0;R;2077046.0
1653;759.0;Color;75.0;0.0;0.0;0;0;21192;140655.0;English;941.0;555753957.2;USA;2009;3.8;1.89;18.0;NC-17;142624800.4
1654;265.0;Color;125.0;30.0;20289.0;15784;493;17494;323990.0;English;165.0;7375291.041;USA;2013;6.3;2.39;40.0;R;54414716.0
